date,username,text,likes,retweets,clean_text,vader_score,vader_label,textblob_score,textblob_label,hf_label,hf_score
2025-11-02T14:28:00,ArewaCitizen,"We need real reforms, not loud threats from abroad. #PrayForNigeria",166,6,need real reform loud threat abroad prayfornigeria,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9917969703674316
2025-11-03T10:10:00,AnalystEU,Media repeating Trump's line without nuance is misleading and harmful. This is getting serious.,443,47,medium repeat trump line nuance misleading harmful get,-0.4019,negative,0.0,negative,NEGATIVE,0.99854975938797
2025-11-03T20:10:00,GlobalObserver,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. People need to read more before reacting.",56,37,summary trump issue warn nigeria official respond observer calm people need read react,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.981721818447113
2025-11-02T17:40:00,PolicyNerd,Context matters: both Christians and Muslims have been victims. Stop using half-truths.,369,155,context matter christians muslim victim stop half truth,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.9662190079689026
2025-11-03T11:18:00,ArewaCitizen,Na every issue Trump dey use Nigeria do content. Rest small. This is getting serious.,342,36,issue trump dey use nigeria content rest small get,0.0,neutral,-0.25,negative,NEGATIVE,0.995508074760437
2025-11-02T20:06:00,FaithAndFacts,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. #PrayForNigeria",145,35,trump oversimplifie security issue hollywood people live prayfornigeria,0.34,positive,0.13636363636363635,negative,NEGATIVE,0.9905890226364136
2025-11-04T00:52:00,HumanRightsWatch,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. Think about the real people affected.",788,50,reminder violence nigeria drive multiple factor attack christians think real people affect,-0.802,negative,0.1,negative,NEGATIVE,0.9876419305801392
2025-11-03T02:14:00,ArewaCitizen,No foreign president has the right to threaten invasion. Nigeria is a sovereign state. #PrayForNigeria,484,157,foreign president right threaten invasion nigeria sovereign state prayfornigeria,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.9637287259101868
2025-11-03T13:44:00,SaveTheChurch,"Whatever our internal issues, military threats from Trump are unacceptable. #Trump",227,99,internal issue military threat trump unacceptable trump,-0.7506,negative,-0.05,negative,NEGATIVE,0.9852784872055054
2025-11-04T01:30:00,MediaWatchNG,Na every issue Trump dey use Nigeria do content. Rest small. #NigeriaDecides,428,155,issue trump dey use nigeria content rest small nigeriadecide,0.0,neutral,-0.25,negative,NEGATIVE,0.9933973550796509
2025-11-02T10:55:00,NaijaStudent,This language sets a dangerous precedent for US–Africa relations.,158,277,language set dangerous precedent africa relations,-0.4767,negative,-0.6,negative,NEGATIVE,0.9507098197937012
2025-11-02T23:37:00,USConservative,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. #NigeriaDecides,25,79,develop story trump comment nigeria spark diplomatic reaction home abroad nigeriadecide,0.2263,positive,0.0,negative,POSITIVE,0.9385893940925598
2025-11-04T07:50:00,NorthCentralVoice,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed.,451,92,finally leader call killing christians nigeria strong word trump need,-0.2732,negative,0.21666666666666667,negative,POSITIVE,0.936738133430481
2025-11-03T20:38:00,NaijaStudent,We reject Trump's threat. Nigeria is not a playground for US politics. #Trump,131,187,reject trump threat nigeria playground politic trump,-0.7269,negative,0.0,negative,NEGATIVE,0.9329155683517456
2025-11-03T16:37:00,NaijaLaw,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. #NigeriaDecides",103,95,trump oversimplifie security issue hollywood people life nigeriadecide,0.34,positive,0.0,negative,NEGATIVE,0.988183319568634
2025-11-03T19:48:00,LagosAnalyst,Na every issue Trump dey use Nigeria do content. Rest small.,186,37,issue trump dey use nigeria content rest small,0.0,neutral,-0.25,negative,NEGATIVE,0.9976736903190613
2025-11-03T06:10:00,AbujaInsider,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. Think about the real people affected.,81,68,develop story trump comment nigeria spark diplomatic reaction home abroad think real people affect,0.2263,positive,0.2,negative,POSITIVE,0.9970661997795105
2025-11-04T07:31:00,AfricaPolicyWatch,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. Think about the real people affected.",56,35,ordinary nigerians suffer consequence rhetoric politician think real people affect,-0.5423,negative,-0.024999999999999994,negative,NEGATIVE,0.9903607368469238
2025-11-03T16:08:00,LagosAnalyst,Context matters: both Christians and Muslims have been victims. Stop using half-truths. This is getting serious.,123,187,context matter christians muslim victim stop half truth get,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.968100905418396
2025-11-03T22:31:00,DiplomatDesk,You cannot reduce Nigeria's complex crisis to 'saving Christians'. Trump's statement is reckless. #PrayForNigeria,741,34,reduce nigeria complex crisis save christians trump statement reckless prayfornigeria,-0.5574,negative,-0.3,negative,NEGATIVE,0.9902482628822327
2025-11-03T00:57:00,USConservative,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. #NigeriaDecides,99,62,trump threaten cut aid consider action allege killing christians nigerian government reject claim nigeriadecide,-0.8957,negative,0.1,negative,NEGATIVE,0.9922257661819458
2025-11-03T15:39:00,FaithAndFacts,This language sets a dangerous precedent for US–Africa relations. #PrayForNigeria,72,207,language set dangerous precedent africa relations prayfornigeria,-0.4767,negative,-0.6,negative,NEGATIVE,0.9556671380996704
2025-11-02T19:23:00,MediaWatchNG,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. Think about the real people affected.",394,56,people blame trump christians nigeria suffer speak think real people affect,-0.7096,negative,0.2,negative,NEGATIVE,0.9914445281028748
2025-11-02T22:19:00,HumanRightsWatch,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. #NigeriaDecides",98,49,people blame trump christians nigeria suffer speak nigeriadecide,-0.7096,negative,0.0,negative,NEGATIVE,0.9975704550743103
2025-11-04T07:55:00,NaijaLaw,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. People need to read more before reacting.",163,93,summary trump issue warn nigeria official respond observer calm people need read react,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.981721818447113
2025-11-02T18:31:00,FactCheckAfrica,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty. #PrayForNigeria,412,33,trump threaten come nigeria gun blaze complete insult sovereignty prayfornigeria,-0.8074,negative,0.1,negative,NEGATIVE,0.9984070658683777
2025-11-02T11:36:00,AnalystEU,"We need real reforms, not loud threats from abroad.",243,87,need real reform loud threat abroad,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9868394732475281
2025-11-03T08:29:00,SaveTheChurch,"Before Trump reaches Nigeria, fuel go finish for plane. #Nigeria",730,13,trump reaches nigeria fuel finish plane nigeria,0.0516,positive,0.0,negative,POSITIVE,0.9415846467018127
2025-11-02T15:53:00,WorldNewsNow,This language sets a dangerous precedent for US–Africa relations. Think about the real people affected.,797,79,language set dangerous precedent africa relations think real people affect,-0.4767,negative,-0.19999999999999998,negative,NEGATIVE,0.972118616104126
2025-11-03T13:21:00,AbujaInsider,Na every issue Trump dey use Nigeria do content. Rest small. This is getting serious.,279,29,issue trump dey use nigeria content rest small get,0.0,neutral,-0.25,negative,NEGATIVE,0.995508074760437
2025-11-03T18:24:00,HumanRightsWatch,Trump said 'guns blazing'? Abeg make una no use our country do action film. #Nigeria,317,76,trump say gun blaze abeg una use country action film nigeria,-0.34,negative,0.1,negative,NEGATIVE,0.9900679588317871
2025-11-02T21:22:00,NaijaBants,Context matters: both Christians and Muslims have been victims. Stop using half-truths. People need to read more before reacting.,165,91,context matter christians muslim victim stop half truth people need read react,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.937676727771759
2025-11-03T17:16:00,MediaWatchNG,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed. People need to read more before reacting.,52,68,finally leader call killing christians nigeria strong word trump need people need read react,-0.2732,negative,0.21666666666666667,negative,POSITIVE,0.9845317006111145
2025-11-03T14:22:00,FactCheckAfrica,Na every issue Trump dey use Nigeria do content. Rest small. People need to read more before reacting.,491,193,issue trump dey use nigeria content rest small people need read react,0.0,neutral,-0.25,negative,NEGATIVE,0.9857052564620972
2025-11-02T22:57:00,NaijaStudent,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #Nigeria",169,23,ordinary nigerians suffer consequence rhetoric politician nigeria,-0.5423,negative,-0.25,negative,NEGATIVE,0.993337869644165
2025-11-03T11:20:00,PeaceNow,Violence affects Muslims and Christians. Trump's framing is dishonest and dangerous. #NigeriaDecides,426,216,violence affect muslim christians trump framing dishonest dangerous nigeriadecide,-0.8979,negative,-0.44999999999999996,negative,NEGATIVE,0.9924760460853577
2025-11-02T18:14:00,NaijaStudent,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. People need to read more before reacting.",618,261,reminder violence nigeria drive multiple factor attack christians people need read react,-0.802,negative,0.0,negative,NEGATIVE,0.9749252796173096
2025-11-02T23:10:00,NaijaBants,"Whatever our internal issues, military threats from Trump are unacceptable. People need to read more before reacting.",129,193,internal issue military threat trump unacceptable people need read react,-0.7506,negative,-0.05,negative,NEGATIVE,0.9977506995201111
2025-11-03T23:22:00,FactCheckAfrica,Na every issue Trump dey use Nigeria do content. Rest small. #Trump,393,170,issue trump dey use nigeria content rest small trump,0.0,neutral,-0.25,negative,NEGATIVE,0.9881457090377808
2025-11-03T11:44:00,NaijaStudent,Context matters: both Christians and Muslims have been victims. Stop using half-truths. #PrayForNigeria,429,207,context matter christians muslim victim stop half truth prayfornigeria,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.9817438125610352
2025-11-03T00:19:00,FactCheckAfrica,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty. #Trump,476,133,trump threaten come nigeria gun blaze complete insult sovereignty trump,-0.8074,negative,0.1,negative,NEGATIVE,0.9986621141433716
2025-11-02T08:28:00,ArewaCitizen,Context matters: both Christians and Muslims have been victims. Stop using half-truths. People need to read more before reacting.,118,230,context matter christians muslim victim stop half truth people need read react,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.937676727771759
2025-11-03T21:19:00,NaijaLaw,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians.",682,258,reminder violence nigeria drive multiple factor attack christians,-0.802,negative,0.0,negative,NEGATIVE,0.9863187074661255
2025-11-04T05:18:00,AbujaInsider,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. This is getting serious.",36,105,ordinary nigerians suffer consequence rhetoric politician get,-0.5423,negative,-0.25,negative,NEGATIVE,0.9962912797927856
2025-11-02T23:24:00,USVoter,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. #NigeriaDecides",458,230,trump oversimplifie security issue hollywood people life nigeriadecide,0.34,positive,0.0,negative,NEGATIVE,0.988183319568634
2025-11-03T00:34:00,HumanRightsWatch,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #Trump",64,44,summary trump issue warn nigeria official respond observer calm trump,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9621909856796265
2025-11-03T14:09:00,LagosAnalyst,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed. #Nigeria,489,195,finally leader call killing christians nigeria strong word trump need nigeria,-0.2732,negative,0.21666666666666667,negative,NEGATIVE,0.5106767416000366
2025-11-03T09:33:00,NaijaVoice,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. #PrayForNigeria,52,17,trump threaten cut aid consider action allege killing christians nigerian government reject claim prayfornigeria,-0.8957,negative,0.1,negative,NEGATIVE,0.9912809729576111
2025-11-04T07:47:00,HumanRightsWatch,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives.",659,14,trump oversimplifie security issue hollywood people life,0.34,positive,0.0,negative,NEGATIVE,0.9827278256416321
2025-11-04T04:06:00,PastorK,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #Nigeria",398,66,ordinary nigerians suffer consequence rhetoric politician nigeria,-0.5423,negative,-0.25,negative,NEGATIVE,0.993337869644165
2025-11-03T08:10:00,SaveTheChurch,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. #NigeriaDecides,383,28,trump right warn nigeria stand persecute christian nigeriadecide,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9627205729484558
2025-11-03T13:12:00,PeaceNow,We reject Trump's threat. Nigeria is not a playground for US politics. #NigeriaDecides,161,159,reject trump threat nigeria playground politic nigeriadecide,-0.7269,negative,0.0,negative,NEGATIVE,0.9847522377967834
2025-11-03T06:53:00,DiplomatDesk,This language sets a dangerous precedent for US–Africa relations. Think about the real people affected.,656,178,language set dangerous precedent africa relations think real people affect,-0.4767,negative,-0.19999999999999998,negative,NEGATIVE,0.972118616104126
2025-11-03T01:36:00,WorldNewsNow,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. Think about the real people affected.",128,48,reminder violence nigeria drive multiple factor attack christians think real people affect,-0.802,negative,0.1,negative,NEGATIVE,0.9876419305801392
2025-11-03T01:29:00,PeaceNow,This language sets a dangerous precedent for US–Africa relations. #Trump,583,47,language set dangerous precedent africa relation trump,-0.4767,negative,-0.6,negative,NEGATIVE,0.9529573321342468
2025-11-02T16:14:00,USVoter,"Before Trump reaches Nigeria, fuel go finish for plane. #PrayForNigeria",164,178,trump reaches nigeria fuel finish plane prayfornigeria,0.0516,positive,0.0,negative,NEGATIVE,0.6958006024360657
2025-11-03T00:03:00,AnalystEU,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. #Trump",591,160,reminder violence nigeria drive multiple factor attack christians trump,-0.802,negative,0.0,negative,NEGATIVE,0.9820594191551208
2025-11-03T21:37:00,AnalystEU,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #Trump",196,43,summary trump issue warn nigeria official respond observer calm trump,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9621909856796265
2025-11-03T18:07:00,BreakingAfrica,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad.,30,9,develop story trump comment nigeria spark diplomatic reaction home abroad,0.2263,positive,0.0,negative,POSITIVE,0.9960092306137085
2025-11-02T08:01:00,BreakingAfrica,No foreign president has the right to threaten invasion. Nigeria is a sovereign state. #PrayForNigeria,338,170,foreign president right threaten invasion nigeria sovereign state prayfornigeria,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.9637287259101868
2025-11-02T18:58:00,NaijaBants,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. This is getting serious.",576,194,reminder violence nigeria drive multiple factor attack christians get,-0.802,negative,0.0,negative,NEGATIVE,0.9817118644714355
2025-11-02T08:39:00,WorldNewsNow,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. People need to read more before reacting.,181,82,trump threaten cut aid consider action allege killing christians nigerian government reject claim people need read react,-0.8957,negative,0.1,negative,NEGATIVE,0.9911252856254578
2025-11-03T13:50:00,NaijaBants,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #NigeriaDecides",313,147,ordinary nigerians suffer consequence rhetoric politician nigeriadecide,-0.5423,negative,-0.25,negative,NEGATIVE,0.997601330280304
2025-11-04T03:35:00,AbujaInsider,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. This is getting serious.",254,47,reminder violence nigeria drive multiple factor attack christians get,-0.802,negative,0.0,negative,NEGATIVE,0.9817118644714355
2025-11-03T13:13:00,PastorK,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. This is getting serious.",171,54,summary trump issue warn nigeria official respond observer calm get,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9881584048271179
2025-11-03T07:13:00,NorthCentralVoice,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #PrayForNigeria",79,49,summary trump issue warn nigeria official respond observer calm prayfornigeria,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9729686975479126
2025-11-03T07:53:00,SaveTheChurch,Trump said 'guns blazing'? Abeg make una no use our country do action film. #PrayForNigeria,593,112,trump say gun blaze abeg una use country action film prayfornigeria,-0.34,negative,0.1,negative,NEGATIVE,0.9916549921035767
2025-11-04T01:58:00,NaijaLaw,"Whatever our internal issues, military threats from Trump are unacceptable. #PrayForNigeria",790,80,internal issue military threat trump unacceptable prayfornigeria,-0.7506,negative,-0.05,negative,NEGATIVE,0.9927316308021545
2025-11-02T10:22:00,FactCheckAfrica,"Ordinary Nigerians will suffer the consequences of this rhetoric, not the politicians. #PrayForNigeria",150,138,ordinary nigerians suffer consequence rhetoric politician prayfornigeria,-0.5423,negative,-0.25,negative,NEGATIVE,0.9946398138999939
2025-11-03T19:20:00,NaijaBants,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. Think about the real people affected.",477,129,reminder violence nigeria drive multiple factor attack christians think real people affect,-0.802,negative,0.1,negative,NEGATIVE,0.9876419305801392
2025-11-02T08:15:00,NaijaLaw,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty. #Trump,729,16,trump threaten come nigeria gun blaze complete insult sovereignty trump,-0.8074,negative,0.1,negative,NEGATIVE,0.9986621141433716
2025-11-02T21:49:00,NaijaVoice,"Before Trump reaches Nigeria, fuel go finish for plane. People need to read more before reacting.",90,62,trump reaches nigeria fuel finish plane people need read react,0.0516,positive,0.0,negative,NEGATIVE,0.7875447273254395
2025-11-04T07:43:00,AfricaPolicyWatch,We reject Trump's threat. Nigeria is not a playground for US politics. This is getting serious.,221,200,reject trump threat nigeria playground politic get,-0.7269,negative,0.0,negative,NEGATIVE,0.8802162408828735
2025-11-02T23:00:00,AfricaPolicyWatch,Context matters: both Christians and Muslims have been victims. Stop using half-truths. This is getting serious.,72,271,context matter christians muslim victim stop half truth get,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.968100905418396
2025-11-02T08:56:00,PolicyNerd,"Before Trump reaches Nigeria, fuel go finish for plane. #Nigeria",506,239,trump reaches nigeria fuel finish plane nigeria,0.0516,positive,0.0,negative,POSITIVE,0.9415846467018127
2025-11-03T17:52:00,PeaceNow,We reject Trump's threat. Nigeria is not a playground for US politics. #NigeriaDecides,95,25,reject trump threat nigeria playground politic nigeriadecide,-0.7269,negative,0.0,negative,NEGATIVE,0.9847522377967834
2025-11-03T18:16:00,BreakingAfrica,"Whatever our internal issues, military threats from Trump are unacceptable.",93,266,internal issue military threat trump unacceptable,-0.7506,negative,-0.05,negative,NEGATIVE,0.9981558918952942
2025-11-03T03:30:00,LagosAnalyst,Trump said 'guns blazing'? Abeg make una no use our country do action film. Think about the real people affected.,73,96,trump say gun blaze abeg una use country action film think real people affect,-0.34,negative,0.15000000000000002,negative,NEGATIVE,0.9876697659492493
2025-11-03T19:53:00,LagosAnalyst,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #PrayForNigeria",34,21,summary trump issue warn nigeria official respond observer calm prayfornigeria,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9729686975479126
2025-11-02T15:25:00,PeaceNow,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. #NigeriaDecides",31,163,people blame trump christians nigeria suffer speak nigeriadecide,-0.7096,negative,0.0,negative,NEGATIVE,0.9975704550743103
2025-11-02T21:54:00,NaijaVoice,"Pray for Nigeria, but also hold leaders accountable at home and abroad. #NigeriaDecides",305,110,pray nigeria hold leader accountable home abroad nigeriadecide,0.3182,positive,0.0,negative,NEGATIVE,0.9790490865707397
2025-11-03T05:41:00,AbujaInsider,No foreign president has the right to threaten invasion. Nigeria is a sovereign state. #Trump,503,180,foreign president right threaten invasion nigeria sovereign state trump,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.9620057344436646
2025-11-03T22:30:00,DiplomatDesk,Context matters: both Christians and Muslims have been victims. Stop using half-truths. #PrayForNigeria,582,63,context matter christians muslim victim stop half truth prayfornigeria,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.9817438125610352
2025-11-04T06:31:00,WaffiGuy,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. This is getting serious.,83,26,trump threaten cut aid consider action allege killing christians nigerian government reject claim get,-0.8957,negative,0.1,negative,NEGATIVE,0.9894874095916748
2025-11-04T01:27:00,AnalystEU,"Whatever our internal issues, military threats from Trump are unacceptable. #NigeriaDecides",785,110,internal issue military threat trump unacceptable nigeriadecide,-0.7506,negative,-0.05,negative,NEGATIVE,0.9901302456855774
2025-11-02T22:04:00,WorldNewsNow,Na every issue Trump dey use Nigeria do content. Rest small.,222,112,issue trump dey use nigeria content rest small,0.0,neutral,-0.25,negative,NEGATIVE,0.9976736903190613
2025-11-03T04:47:00,ArewaCitizen,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians.",600,263,reminder violence nigeria drive multiple factor attack christians,-0.802,negative,0.0,negative,NEGATIVE,0.9863187074661255
2025-11-04T03:01:00,NaijaVoice,Trump threatens to cut aid and consider action over alleged killings of Christians; Nigerian government rejects the claims. Think about the real people affected.,83,67,trump threaten cut aid consider action allege killing christians nigerian government reject claim think real people affect,-0.8957,negative,0.15000000000000002,negative,NEGATIVE,0.9900661706924438
2025-11-02T15:37:00,HumanRightsWatch,This language sets a dangerous precedent for US–Africa relations. People need to read more before reacting.,320,35,language set dangerous precedent africa relations people need read react,-0.4767,negative,-0.6,negative,NEGATIVE,0.9847159385681152
2025-11-02T12:09:00,AbujaInsider,"People blame Trump, but Christians in Nigeria are suffering. At least he is speaking. #NigeriaDecides",137,176,people blame trump christians nigeria suffer speak nigeriadecide,-0.7096,negative,0.0,negative,NEGATIVE,0.9975704550743103
2025-11-02T10:11:00,BreakingAfrica,No foreign president has the right to threaten invasion. Nigeria is a sovereign state. This is getting serious.,313,234,foreign president right threaten invasion nigeria sovereign state get,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.9566472172737122
2025-11-03T19:55:00,NorthCentralVoice,This language sets a dangerous precedent for US–Africa relations. People need to read more before reacting.,645,108,language set dangerous precedent africa relations people need read react,-0.4767,negative,-0.6,negative,NEGATIVE,0.9847159385681152
2025-11-03T19:37:00,AbujaInsider,This language sets a dangerous precedent for US–Africa relations. People need to read more before reacting.,480,286,language set dangerous precedent africa relations people need read react,-0.4767,negative,-0.6,negative,NEGATIVE,0.9847159385681152
2025-11-03T13:31:00,HumanRightsWatch,Developing story: Trump comments on Nigeria spark diplomatic reactions at home and abroad. #Trump,164,19,develop story trump comment nigeria spark diplomatic reaction home abroad trump,0.2263,positive,0.0,negative,POSITIVE,0.9943201541900635
2025-11-02T19:12:00,ArewaCitizen,Context matters: both Christians and Muslims have been victims. Stop using half-truths. People need to read more before reacting.,731,162,context matter christians muslim victim stop half truth people need read react,-0.2263,negative,-0.12083333333333333,negative,NEGATIVE,0.937676727771759
2025-11-02T12:05:00,AbujaInsider,Finally a leader calling out the killing of Christians in Nigeria. Strong words from Trump are needed.,448,110,finally leader call killing christians nigeria strong word trump need,-0.2732,negative,0.21666666666666667,negative,POSITIVE,0.936738133430481
2025-11-02T19:19:00,DiplomatDesk,Trump said 'guns blazing'? Abeg make una no use our country do action film. #PrayForNigeria,371,229,trump say gun blaze abeg una use country action film prayfornigeria,-0.34,negative,0.1,negative,NEGATIVE,0.9916549921035767
2025-11-02T11:05:00,NaijaStudent,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #Nigeria",165,27,summary trump issue warn nigeria official respond observer calm nigeria,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9759357571601868
2025-11-03T09:11:00,FactCheckAfrica,Na every issue Trump dey use Nigeria do content. Rest small. #Nigeria,147,71,issue trump dey use nigeria content rest small nigeria,0.0,neutral,-0.25,negative,NEGATIVE,0.9950469732284546
2025-11-03T08:40:00,LagosAnalyst,"Trump oversimplifies our security issues. This is not Hollywood, it's people's lives. This is getting serious.",552,263,trump oversimplifie security issue hollywood people live get,0.34,positive,0.13636363636363635,negative,NEGATIVE,0.9883584380149841
2025-11-02T10:29:00,AnalystEU,Media repeating Trump's line without nuance is misleading and harmful. #Trump,791,62,medium repeat trump line nuance misleading harmful trump,-0.4019,negative,0.0,negative,NEGATIVE,0.998139500617981
2025-11-02T09:55:00,PeaceNow,You cannot reduce Nigeria's complex crisis to 'saving Christians'. Trump's statement is reckless. #PrayForNigeria,560,162,reduce nigeria complex crisis save christians trump statement reckless prayfornigeria,-0.5574,negative,-0.3,negative,NEGATIVE,0.9902482628822327
2025-11-02T08:57:00,FaithAndFacts,"Pray for Nigeria, but also hold leaders accountable at home and abroad. Think about the real people affected.",318,40,pray nigeria hold leader accountable home abroad think real people affect,0.3182,positive,0.2,negative,POSITIVE,0.8283311128616333
2025-11-02T16:59:00,PastorK,Na every issue Trump dey use Nigeria do content. Rest small. This is getting serious.,776,11,issue trump dey use nigeria content rest small get,0.0,neutral,-0.25,negative,NEGATIVE,0.995508074760437
2025-11-02T20:54:00,DiplomatDesk,"Pray for Nigeria, but also hold leaders accountable at home and abroad. People need to read more before reacting.",105,117,pray nigeria hold leader accountable home abroad people need read react,0.3182,positive,0.0,negative,NEGATIVE,0.9107040762901306
2025-11-02T10:17:00,FactCheckAfrica,"We need real reforms, not loud threats from abroad. This is getting serious.",219,79,need real reform loud threat abroad get,-0.5267,negative,0.15000000000000002,negative,NEGATIVE,0.9828281402587891
2025-11-03T04:17:00,BreakingAfrica,Trump said 'guns blazing'? Abeg make una no use our country do action film. People need to read more before reacting.,133,55,trump say gun blaze abeg una use country action film people need read react,-0.34,negative,0.1,negative,NEGATIVE,0.9908556938171387
2025-11-02T11:51:00,ArewaCitizen,Media repeating Trump's line without nuance is misleading and harmful. Think about the real people affected.,546,25,medium repeat trump line nuance misleading harmful think real people affect,-0.4019,negative,0.2,negative,NEGATIVE,0.997418999671936
2025-11-03T00:47:00,BreakingAfrica,"Whatever our internal issues, military threats from Trump are unacceptable. #NigeriaDecides",780,141,internal issue military threat trump unacceptable nigeriadecide,-0.7506,negative,-0.05,negative,NEGATIVE,0.9901302456855774
2025-11-02T21:40:00,WaffiGuy,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. #PrayForNigeria,467,16,trump right warn nigeria stand persecute christians prayfornigeria,-0.5423,negative,0.2857142857142857,negative,NEGATIVE,0.9666023254394531
2025-11-02T13:33:00,NaijaLaw,Trump threatening to come into Nigeria 'guns blazing' is a complete insult to our sovereignty. People need to read more before reacting.,630,190,trump threaten come nigeria gun blaze complete insult sovereignty people need read react,-0.8074,negative,0.1,negative,NEGATIVE,0.9979537725448608
2025-11-03T00:33:00,PolicyNerd,"SUMMARY: Trump issues warning to Nigeria, officials respond, observers call for calm. #Trump",129,39,summary trump issue warn nigeria official respond observer calm trump,0.2263,positive,0.30000000000000004,negative,NEGATIVE,0.9621909856796265
2025-11-04T01:19:00,LagosAnalyst,No foreign president has the right to threaten invasion. Nigeria is a sovereign state.,562,102,foreign president right threaten invasion nigeria sovereign state,-0.3818,negative,0.08035714285714285,negative,NEGATIVE,0.9442785382270813
2025-11-03T20:44:00,AfricaPolicyWatch,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians.,148,174,trump right warn nigeria stand persecute christian,-0.5423,negative,0.14285714285714285,negative,NEGATIVE,0.9181005954742432
2025-11-03T13:03:00,HumanRightsWatch,"Reminder: violence in Nigeria is driven by multiple factors, not only attacks on Christians. #NigeriaDecides",697,149,reminder violence nigeria drive multiple factor attack christians nigeriadecide,-0.802,negative,0.0,negative,NEGATIVE,0.9918892979621887
2025-11-02T14:18:00,DiplomatDesk,Trump is right to warn Nigeria. Someone has to stand for persecuted Christians. Think about the real people affected.,373,52,trump right warn nigeria stand persecute christian think real people affect,-0.5423,negative,0.1619047619047619,negative,NEGATIVE,0.9470005035400391
